full_name,team_name,position,season,avg_pts,avg_reb,avg_ast,per
Evan Fournier,New York Knicks,SG,2021-22,13.89,2.59,2.11,11.40
Josh Green,Dallas Mavericks,SG,2021-22,4.09,2.06,1.01,11.39
Anžejs Pasečņiks,Washington Wizards,C,2019-20,3.55,2.43,0.41,11.38
T.J. Warren,Indiana Pacers,SF,2020-21,15.50,3.50,1.25,11.37
Dean Wade,Cleveland Cavaliers,PF,2023-24,5.11,3.82,0.75,11.37
Terence Davis,Toronto Raptors,SG,2020-21,5.32,1.50,0.84,11.37
Greg Brown III,Portland Trail Blazers,SF,2021-22,2.85,1.71,0.44,11.36
Josh Richardson,Dallas Mavericks,SG,2020-21,11.92,3.25,2.55,11.36
Lester Quinones,Golden State Warriors,SG,2023-24,2.88,1.26,0.63,11.36
Killian Hayes,Detroit Pistons,SG,2022-23,9.59,2.70,5.73,11.35
JaKarr Sampson,Indiana Pacers,SF,2020-21,2.13,1.22,0.06,11.35
Dalano Banton,Toronto Raptors,SF,2021-22,2.66,1.61,1.29,11.35
Marcus Morris Sr.,Los Angeles Clippers,SF,2022-23,11.03,3.91,1.73,11.35
Jeff Teague,Boston Celtics,SG,2020-21,5.55,1.36,1.74,11.34
Brice Sensabaugh,Utah Jazz,SF,2023-24,5.24,2.22,1.20,11.34
Nickeil Alexander-Walker,Utah Jazz,SG,2021-22,1.96,0.85,0.63,11.32
Keon Ellis,Sacramento Kings,SG,2023-24,3.92,1.57,1.08,11.31
Udonis Haslem,Miami Heat,SF,2021-22,0.42,0.33,0.05,11.31
Marcus Morris Sr.,Philadelphia 76ers,SF,2023-24,5.74,2.53,0.60,11.30
Bruno Fernando,Atlanta Hawks,PF,2020-21,0.71,1.08,0.14,11.30
Georges Niang,Utah Jazz,SF,2020-21,6.94,2.44,0.82,11.30
Terance Mann,Los Angeles Clippers,SG,2019-20,1.90,1.06,1.02,11.30
Isaac Okoro,Cleveland Cavaliers,SG,2023-24,9.11,2.90,1.86,11.29
Rudy Gay,Utah Jazz,SG,2022-23,5.23,2.91,1.02,11.29
Grant Williams,Boston Celtics,SF,2022-23,7.82,4.43,1.60,11.28
Justin Patton,Houston Rockets,C,2020-21,3.50,2.45,0.70,11.28
Patrick Williams,Chicago Bulls,SF,2023-24,8.94,3.46,1.38,11.27
Alex Caruso,Chicago Bulls,SG,2022-23,5.58,2.93,2.88,11.27
Elijah Hughes,Utah Jazz,SG,2020-21,0.72,0.21,0.14,11.26
Lonnie Walker IV,San Antonio Spurs,SG,2019-20,5.48,1.96,0.96,11.26
Aaron Holiday,Houston Rockets,SG,2023-24,6.27,1.50,1.71,11.24
Facundo Campazzo,Denver Nuggets,SG,2021-22,4.10,1.44,2.72,11.23
Norvel Pelle,Philadelphia 76ers,C,2019-20,1.24,1.57,0.17,11.23
Corey Kispert,Washington Wizards,SF,2021-22,7.73,2.55,1.04,11.23
Devin Vassell,San Antonio Spurs,SG,2020-21,5.17,2.64,0.85,11.22
Robert Covington,Portland Trail Blazers,SF,2021-22,7.60,5.71,1.42,11.22
Malik Beasley,Los Angeles Lakers,SG,2022-23,11.12,3.31,1.19,11.21
Lamar Stevens,Cleveland Cavaliers,SF,2020-21,2.89,1.68,0.44,11.21
Royce O'Neale,Utah Jazz,SF,2019-20,6.34,5.48,2.54,11.20
Nassir Little,Portland Trail Blazers,SG,2022-23,6.65,2.61,0.93,11.20
Amile Jefferson,Orlando Magic,SF,2019-20,0.35,0.53,0.09,11.20
Juan Toscano-Anderson,Golden State Warriors,SF,2019-20,5.31,4.00,2.00,11.19
James Ennis III,Orlando Magic,SF,2019-20,8.45,4.75,1.10,11.19
Markieff Morris,Los Angeles Lakers,SF,2019-20,4.63,2.81,0.50,11.19
Victor Oladipo,Miami Heat,SG,2022-23,8.80,2.51,2.86,11.18
Torrey Craig,Chicago Bulls,SF,2023-24,3.94,2.82,0.75,11.18
Robin Lopez,Milwaukee Bucks,C,2019-20,5.17,2.33,0.65,11.18
Michael Carter-Williams,Orlando Magic,SG,2020-21,6.37,3.23,3.00,11.18
George Hill,Milwaukee Bucks,SG,2021-22,6.07,2.82,2.18,11.18
Jevon Carter,Milwaukee Bucks,SG,2022-23,8.04,2.49,2.43,11.17
Dillon Brooks,Memphis Grizzlies,SG,2020-21,16.93,2.88,2.31,11.17
Vlatko Čančar,Denver Nuggets,SF,2020-21,1.18,0.69,0.19,11.16
Goran Dragic,Chicago Bulls,SG,2022-23,6.39,1.35,2.73,11.16
Keon Ellis,Sacramento Kings,SG,2022-23,0.73,0.24,0.18,11.16
Chaundee Brown Jr.,Atlanta Hawks,SF,2021-22,5.80,2.80,0.80,11.15
Armoni Brooks,Houston Rockets,SG,2020-21,10.62,3.24,1.43,11.15
Jevon Carter,Phoenix Suns,SG,2019-20,3.93,1.62,1.15,11.15
Ziaire Williams,Memphis Grizzlies,SF,2023-24,5.60,2.40,1.00,11.14
Cody Martin,Charlotte Hornets,SF,2023-24,7.03,3.63,3.47,11.14
Robin Lopez,Cleveland Cavaliers,C,2022-23,1.38,0.63,0.23,11.14
Bol Bol,Denver Nuggets,C,2020-21,0.96,0.33,0.10,11.13
Andrew Nembhard,Indiana Pacers,SG,2022-23,8.86,2.49,4.26,11.13
Royce O'Neale,Utah Jazz,SF,2021-22,7.22,4.66,2.42,11.12
Ignas Brazdeikis,Orlando Magic,SF,2020-21,11.13,5.13,2.00,11.12
Quentin Grimes,New York Knicks,SG,2022-23,10.80,3.09,2.03,11.12
JJ Redick,New Orleans Pelicans,SG,2020-21,7.50,1.44,1.11,11.12
Patrick Beverley,Chicago Bulls,SG,2022-23,5.77,4.86,3.45,11.12
Jake Layman,Minnesota Timberwolves,SF,2021-22,0.99,0.44,0.11,11.11
Kobe Bufkin,Atlanta Hawks,SG,2023-24,3.00,1.22,1.00,11.11
Michael Porter Jr.,Denver Nuggets,SF,2021-22,9.89,6.56,1.89,11.09
Justin James,Sacramento Kings,SG,2020-21,1.93,0.42,0.31,11.09
Justise Winslow,Miami Heat,SG,2019-20,7.29,4.29,2.59,11.09
Damyean Dotson,New York Knicks,SG,2019-20,4.94,1.40,0.88,11.09
Serge Ibaka,Milwaukee Bucks,SF,2022-23,2.06,1.38,0.13,11.09
Nicolas Batum,Philadelphia 76ers,SG,2023-24,4.88,3.77,1.92,11.08
James Johnson,Brooklyn Nets,SF,2021-22,4.66,2.95,1.78,11.08
Nickeil Alexander-Walker,New Orleans Pelicans,SG,2019-20,3.87,1.22,1.29,11.07
Gary Payton II,Portland Trail Blazers,SG,2022-23,2.77,1.77,1.00,11.07
Facundo Campazzo,Denver Nuggets,SG,2020-21,5.91,2.00,3.46,11.06
Chandler Hutchison,Washington Wizards,SG,2020-21,3.24,2.00,0.45,11.06
Isaiah Livers,Detroit Pistons,SF,2021-22,5.76,2.71,1.00,11.06
Moses Moody,Golden State Warriors,SG,2021-22,3.21,1.13,0.32,11.05
Freddie Gillespie,Orlando Magic,C,2021-22,2.10,3.60,0.50,11.05
Pat Connaughton,Milwaukee Bucks,SG,2023-24,5.63,3.14,2.12,11.04
Gary Trent Jr.,Portland Trail Blazers,SG,2019-20,7.62,1.41,0.86,11.04
Joe Ingles,Utah Jazz,SG,2021-22,7.07,2.85,3.43,11.03
Nassir Little,Phoenix Suns,SG,2023-24,2.27,1.12,0.31,11.03
Ty Jerome,Oklahoma City Thunder,SG,2021-22,5.76,1.32,1.85,11.03
Trey Burke,Dallas Mavericks,SG,2020-21,5.87,0.77,1.16,11.03
Duncan Robinson,Miami Heat,SF,2020-21,13.08,3.47,1.76,11.02
Cedi Osman,Cleveland Cavaliers,SF,2020-21,8.51,2.79,2.42,11.02
Eric Gordon,Phoenix Suns,SG,2023-24,11.01,1.79,2.04,11.01
Kevin Porter Jr.,Cleveland Cavaliers,SG,2019-20,9.96,3.24,2.18,11.01
Grant Williams,Boston Celtics,SF,2021-22,7.82,3.56,1.01,11.01
Kelan Martin,Minnesota Timberwolves,SF,2019-20,5.97,2.91,0.70,11.01
Nicolas Batum,Charlotte Hornets,SG,2019-20,1.58,2.00,1.32,11.00
Svi Mykhailiuk,Detroit Pistons,SG,2020-21,6.73,2.00,1.54,11.00
Gary Trent Jr.,Portland Trail Blazers,SG,2020-21,14.95,2.22,1.41,11.00
DeAndre' Bembry,Atlanta Hawks,SG,2019-20,5.41,3.30,1.76,11.00
Sandro Mamukelashvili,Milwaukee Bucks,PF,2022-23,1.36,1.33,0.38,10.99
Wendell Moore Jr.,Minnesota Timberwolves,SG,2023-24,0.31,0.20,0.10,10.99
Dragan Bender,Milwaukee Bucks,SF,2019-20,2.17,1.67,0.75,10.99
Markieff Morris,Miami Heat,SF,2021-22,5.38,1.88,0.96,10.99
Haywood Highsmith,Miami Heat,SF,2023-24,5.87,3.04,1.01,10.99
Tre Mann,Oklahoma City Thunder,SG,2022-23,6.71,2.01,1.56,10.98
Luguentz Dort,Oklahoma City Thunder,SG,2022-23,13.51,4.59,2.05,10.97
Elfrid Payton,Phoenix Suns,SG,2021-22,1.83,1.07,1.21,10.96
Quinn Cook,Los Angeles Lakers,SG,2019-20,3.20,0.73,0.70,10.95
Reggie Jackson,Los Angeles Clippers,SG,2022-23,10.29,2.11,3.33,10.95
Davis Bertans,Washington Wizards,SF,2020-21,11.10,2.85,0.83,10.94
Dalano Banton,Boston Celtics,SF,2023-24,1.14,0.71,0.39,10.94
Caleb Martin,Charlotte Hornets,SF,2020-21,3.67,1.96,0.93,10.94
Jordan Hawkins,New Orleans Pelicans,SG,2023-24,6.47,1.83,0.86,10.94
Thabo Sefolosha,Houston Rockets,SG,2019-20,1.48,1.50,0.40,10.94
Troy Brown Jr.,Los Angeles Lakers,SG,2022-23,7.03,4.00,1.23,10.94
Justin Holiday,Indiana Pacers,SG,2020-21,10.50,3.56,1.65,10.93
Chris Chiozza,Washington Wizards,SG,2019-20,2.08,1.15,2.15,10.92
David Roddy,Memphis Grizzlies,SF,2023-24,7.90,3.92,1.49,10.92
Jalen Pickett,Denver Nuggets,SG,2023-24,0.76,0.25,0.38,10.91
Collin Gillespie,Denver Nuggets,SG,2023-24,1.78,0.43,0.55,10.90
Aaron Wiggins,Oklahoma City Thunder,SG,2021-22,6.71,2.87,1.10,10.90
Luke Kennard,Los Angeles Clippers,SG,2022-23,6.52,1.98,0.88,10.90
Patty Mills,Brooklyn Nets,SG,2022-23,3.08,0.55,0.70,10.89
Torrey Craig,Milwaukee Bucks,SF,2020-21,1.45,1.39,0.52,10.89
Jamal Cain,Miami Heat,SF,2023-24,1.94,0.74,0.20,10.88
Max Strus,Miami Heat,SG,2020-21,3.63,0.63,0.37,10.88
Caleb Martin,Charlotte Hornets,SF,2019-20,3.70,1.27,0.77,10.88
Nickeil Alexander-Walker,Minnesota Timberwolves,SG,2023-24,7.99,2.04,2.49,10.87
Sterling Brown,Dallas Mavericks,SG,2021-22,2.91,2.71,0.62,10.87
Ryan Arcidiacono,Chicago Bulls,SG,2020-21,2.09,1.03,0.86,10.87
Malaki Branham,San Antonio Spurs,SF,2022-23,9.35,2.51,1.76,10.87
Marko Guduric,Memphis Grizzlies,SG,2019-20,2.40,1.01,0.63,10.86
Derrick Jones Jr.,Portland Trail Blazers,SF,2020-21,5.82,3.01,0.69,10.86
Malik Beasley,Milwaukee Bucks,SG,2023-24,11.25,3.67,1.37,10.86
Georges Niang,Cleveland Cavaliers,SF,2023-24,9.37,3.39,1.20,10.85
Kai Jones,Charlotte Hornets,C,2021-22,0.41,0.20,0.07,10.85
MarJon Beauchamp,Milwaukee Bucks,SF,2023-24,3.10,1.46,0.46,10.84
Toumani Camara,Portland Trail Blazers,SF,2023-24,7.22,4.70,1.19,10.83
Landry Shamet,Phoenix Suns,SG,2022-23,7.52,1.46,2.02,10.83
Andre Iguodala,Miami Heat,SG,2020-21,3.82,3.07,1.97,10.83
Paul Watson,Toronto Raptors,SG,2020-21,2.09,0.85,0.32,10.82
Thanasis Antetokounmpo,Milwaukee Bucks,SF,2020-21,2.31,1.72,0.64,10.82
Tre Mann,Oklahoma City Thunder,SG,2021-22,9.19,2.51,1.34,10.82
Malcolm Hill,Chicago Bulls,SF,2021-22,1.77,0.94,0.23,10.81
George Hill,Milwaukee Bucks,SG,2022-23,3.50,1.34,1.78,10.81
Patrick Beverley,Los Angeles Clippers,SG,2020-21,6.62,2.83,1.81,10.81
Javonte Green,Boston Celtics,SG,2020-21,2.69,1.33,0.28,10.81
Christian Braun,Denver Nuggets,SG,2022-23,4.39,2.21,0.72,10.80
Alex Caruso,Los Angeles Lakers,SG,2019-20,5.21,1.84,1.85,10.80
Anthony Gill,Washington Wizards,SF,2022-23,2.50,1.27,0.44,10.79
Jared Rhoden,Detroit Pistons,SG,2023-24,3.19,1.27,0.54,10.78
KZ Okpala,Miami Heat,SG,2021-22,2.20,1.17,0.40,10.78
Abdel Nader,Oklahoma City Thunder,SF,2019-20,5.39,1.56,0.59,10.78
Trevor Ariza,Sacramento Kings,SF,2019-20,5.82,4.42,1.52,10.77
Garrison Mathews,Washington Wizards,SG,2019-20,4.90,1.20,0.50,10.76
Cam Reddish,Portland Trail Blazers,SG,2022-23,8.11,2.11,1.37,10.75
Dion Waiters,Los Angeles Lakers,SG,2019-20,10.38,1.63,2.13,10.75
Max Strus,Miami Heat,SG,2022-23,11.54,3.23,2.14,10.75
Josh Green,Dallas Mavericks,SG,2023-24,8.09,3.17,2.24,10.75
Stanley Johnson,Los Angeles Lakers,SG,2021-22,6.67,3.23,1.67,10.74
James Bouknight,Charlotte Hornets,SG,2021-22,2.41,0.88,0.44,10.73
D.J. Augustin,Milwaukee Bucks,SG,2020-21,5.82,1.28,2.82,10.72
Duane Washington Jr.,Indiana Pacers,SG,2021-22,7.39,1.30,1.33,10.71
Dyson Daniels,New Orleans Pelicans,SG,2022-23,3.34,2.76,1.97,10.71
Kevin Knox II,Detroit Pistons,SF,2022-23,4.23,1.93,0.27,10.71
Luka Samanic,San Antonio Spurs,SF,2020-21,2.07,1.15,0.25,10.71
Cedi Osman,Cleveland Cavaliers,SF,2019-20,11.05,3.55,2.37,10.71
JT Thor,Charlotte Hornets,SF,2021-22,1.14,0.73,0.32,10.71
Georges Niang,Philadelphia 76ers,SF,2022-23,7.96,2.31,0.96,10.67
T.J. Warren,Minnesota Timberwolves,SF,2023-24,2.05,1.10,0.45,10.67
Rodney McGruder,Detroit Pistons,SG,2022-23,2.26,0.91,0.35,10.67
Danny Green,Los Angeles Lakers,SG,2019-20,8.04,3.31,1.34,10.67
Jaylen Nowell,Minnesota Timberwolves,SG,2019-20,2.38,0.54,0.79,10.66
Taj Gibson,Washington Wizards,SF,2022-23,2.18,1.21,0.44,10.66
Scoot Henderson,Portland Trail Blazers,SG,2023-24,13.15,2.94,5.09,10.66
Matt Thomas,Chicago Bulls,SG,2021-22,2.15,0.67,0.27,10.65
Dalen Terry,Chicago Bulls,SF,2023-24,2.43,1.53,1.09,10.64
Luguentz Dort,Oklahoma City Thunder,SG,2023-24,10.89,3.59,1.43,10.63
Lamar Stevens,Cleveland Cavaliers,SF,2022-23,4.26,2.69,0.43,10.63
Ben McLemore,Houston Rockets,SG,2019-20,9.93,2.18,0.81,10.63
Ben McLemore,Portland Trail Blazers,SG,2021-22,8.19,1.29,0.74,10.62
Zach Collins,Portland Trail Blazers,PF,2019-20,5.92,5.31,1.23,10.62
Furkan Korkmaz,Philadelphia 76ers,SG,2022-23,1.84,0.55,0.29,10.62
Gary Clark,Orlando Magic,SF,2019-20,2.87,2.33,0.17,10.61
Mario Hezonja,Portland Trail Blazers,SG,2019-20,3.56,2.56,0.69,10.60
Kessler Edwards,Sacramento Kings,SF,2023-24,1.16,0.53,0.19,10.58
Wes Iwundu,Orlando Magic,SF,2019-20,4.17,1.82,0.83,10.58
D.J. Wilson,Milwaukee Bucks,SF,2020-21,1.08,0.63,0.08,10.57
Jalen Smith,Phoenix Suns,PF,2020-21,0.91,0.64,0.07,10.57
Romeo Langford,San Antonio Spurs,SG,2022-23,5.94,2.28,1.00,10.56
Dwayne Bacon,Orlando Magic,SG,2020-21,10.94,3.11,1.29,10.55
Reggie Bullock Jr.,New York Knicks,SG,2020-21,10.91,3.43,1.52,10.55
Ish Smith,Denver Nuggets,SG,2022-23,1.50,0.75,1.39,10.54
Cory Joseph,Sacramento Kings,SG,2019-20,6.36,2.61,3.49,10.54
Royce O'Neale,Brooklyn Nets,SF,2022-23,8.60,4.92,3.63,10.53
Kentavious Caldwell-Pope,Los Angeles Lakers,SG,2020-21,9.60,2.63,1.87,10.53
Max Christie,Los Angeles Lakers,SG,2023-24,3.55,1.78,0.75,10.53
Brandon Goodwin,Atlanta Hawks,SG,2020-21,3.26,0.99,1.36,10.53
R.J. Hampton,Orlando Magic,SG,2021-22,7.64,3.03,2.47,10.52
Eugene Omoruyi,Detroit Pistons,SF,2022-23,8.68,3.11,0.89,10.51
Nikola Jović,Miami Heat,SF,2022-23,2.48,0.94,0.30,10.51
Nerlens Noel,Detroit Pistons,C,2022-23,0.58,0.67,0.13,10.51
Bryn Forbes,San Antonio Spurs,SG,2019-20,11.22,2.00,1.71,10.50
Jabari Walker,Portland Trail Blazers,SF,2022-23,2.63,1.60,0.41,10.49
Dillon Brooks,Memphis Grizzlies,SG,2019-20,16.18,3.33,2.05,10.48
Ignas Brazdeikis,Orlando Magic,SF,2021-22,2.80,0.96,0.49,10.48
Svi Mykhailiuk,Detroit Pistons,SG,2019-20,7.75,1.60,1.63,10.47
Dorian Finney-Smith,Brooklyn Nets,SF,2023-24,7.53,4.12,1.39,10.46
Malaki Branham,San Antonio Spurs,SF,2023-24,8.52,1.83,1.93,10.46
Bojan Bogdanovic,New York Knicks,SF,2023-24,10.10,1.93,0.87,10.46
Jaden McDaniels,Minnesota Timberwolves,SF,2021-22,9.24,4.19,1.13,10.46
Josh Green,Dallas Mavericks,SG,2022-23,9.10,3.03,1.72,10.46
E'Twaun Moore,Phoenix Suns,SG,2020-21,1.85,0.63,0.56,10.46
Aaron Nesmith,Indiana Pacers,SG,2022-23,9.58,3.60,1.27,10.45
Matisse Thybulle,Portland Trail Blazers,SG,2022-23,7.41,3.50,1.36,10.44
Timothe Luwawu-Cabarrot,Brooklyn Nets,SG,2019-20,6.76,2.35,0.54,10.43
Austin Rivers,Houston Rockets,SG,2019-20,8.64,2.54,1.64,10.43
Malik Beasley,Denver Nuggets,SG,2019-20,6.37,1.51,0.94,10.42
Amari Bailey,Charlotte Hornets,SG,2023-24,0.77,0.30,0.23,10.42
Danuel House Jr.,Houston Rockets,SG,2020-21,5.63,2.36,1.23,10.41
David Roddy,Phoenix Suns,SF,2023-24,0.73,0.37,0.13,10.41
Joe Harris,Brooklyn Nets,SG,2021-22,11.29,4.00,1.00,10.41
Bilal Coulibaly,Washington Wizards,SG,2023-24,8.31,4.00,1.72,10.41
CJ Elleby,Portland Trail Blazers,SG,2021-22,4.35,2.91,1.12,10.40
Terry Taylor,Chicago Bulls,SF,2023-24,0.61,0.49,0.13,10.39
Kentavious Caldwell-Pope,Denver Nuggets,SG,2023-24,10.08,2.41,2.41,10.39
Ayo Dosunmu,Chicago Bulls,SG,2022-23,8.59,2.75,2.58,10.38
Dean Wade,Cleveland Cavaliers,PF,2021-22,4.48,2.50,0.87,10.37
Ed Davis,Utah Jazz,C,2019-20,0.91,1.88,0.21,10.37
Isaac Bonga,Washington Wizards,SG,2019-20,4.65,3.13,1.07,10.37
Patrick Patterson,Los Angeles Clippers,SF,2020-21,2.94,1.12,0.43,10.36
Landry Shamet,Phoenix Suns,SG,2021-22,8.19,1.80,1.54,10.36
Rayjon Tucker,Utah Jazz,SG,2019-20,1.59,0.51,0.13,10.36
Justin Jackson,Dallas Mavericks,SF,2019-20,4.80,2.05,0.69,10.34
Kevin Knox II,Detroit Pistons,SF,2023-24,5.58,1.88,0.58,10.34
AJ Green,Milwaukee Bucks,SG,2023-24,3.23,0.82,0.38,10.34
Frank Ntilikina,Dallas Mavericks,SG,2021-22,3.29,1.08,0.95,10.34
Patty Mills,Brooklyn Nets,SG,2021-22,11.40,1.93,2.26,10.34
Goran Dragic,Brooklyn Nets,SG,2021-22,6.88,3.00,4.53,10.33
Jay Scrubb,Los Angeles Clippers,SG,2021-22,1.69,0.55,0.28,10.33
Kevon Looney,Golden State Warriors,SF,2019-20,2.06,2.00,0.61,10.33
Taurean Prince,Minnesota Timberwolves,SF,2022-23,9.13,2.44,1.56,10.32
Mychal Mulder,Golden State Warriors,SG,2020-21,4.68,0.83,0.36,10.31
Killian Hayes,Detroit Pistons,SG,2021-22,6.57,3.04,4.01,10.30
Chuma Okeke,Orlando Magic,SF,2022-23,2.91,2.18,0.84,10.30
Dewayne Dedmon,Sacramento Kings,C,2019-20,3.80,3.63,0.33,10.30
Reggie Jackson,Denver Nuggets,SG,2022-23,5.52,1.22,2.17,10.29
Kevin Knox II,Atlanta Hawks,SF,2021-22,1.12,0.54,0.17,10.29
Talen Horton-Tucker,Los Angeles Lakers,SG,2019-20,3.09,0.64,0.55,10.29
Devon Dotson,Chicago Bulls,SG,2021-22,1.38,0.43,0.71,10.29
Tim Frazier,Detroit Pistons,SG,2019-20,2.02,0.69,1.94,10.28
De'Andre Hunter,Atlanta Hawks,SG,2021-22,12.89,3.20,1.24,10.28
Jalen Suggs,Orlando Magic,SG,2021-22,11.75,3.56,4.35,10.27
Joe Harris,Brooklyn Nets,SG,2022-23,7.39,2.16,1.33,10.27
Jeff Green,Utah Jazz,SF,2019-20,7.77,2.70,0.67,10.25
Maurice Harkless,Los Angeles Clippers,SG,2019-20,5.50,4.00,0.96,10.25
Kentavious Caldwell-Pope,Los Angeles Lakers,SG,2019-20,9.35,2.06,1.61,10.24
Justise Winslow,Portland Trail Blazers,SG,2022-23,6.13,4.53,3.06,10.23
Jerome Robinson,Washington Wizards,SG,2019-20,8.95,3.14,1.86,10.22
Lonnie Walker IV,San Antonio Spurs,SG,2020-21,10.45,2.42,1.58,10.22
Davis Bertans,Dallas Mavericks,SF,2022-23,3.61,0.93,0.37,10.22
George Hill,Philadelphia 76ers,SG,2020-21,6.00,2.00,1.88,10.21
Rodions Kurucs,Brooklyn Nets,SF,2019-20,3.31,2.11,0.78,10.21
Garrison Mathews,Houston Rockets,SG,2021-22,10.00,2.92,0.98,10.21
Jarrett Culver,Minnesota Timberwolves,SG,2019-20,9.06,3.31,1.72,10.20
Jeff Dowtin Jr.,Toronto Raptors,SG,2022-23,1.22,0.46,0.62,10.20
Wendell Moore Jr.,Minnesota Timberwolves,SG,2022-23,0.66,0.28,0.28,10.19
Nicolas Batum,Los Angeles Clippers,SG,2023-24,2.67,2.33,1.67,10.18
PJ Dozier,Denver Nuggets,SG,2021-22,5.39,3.50,1.61,10.17
Gary Harris,Orlando Magic,SG,2021-22,8.59,1.54,1.37,10.16
JT Thor,Charlotte Hornets,SF,2023-24,2.43,1.78,0.35,10.16
Nickeil Alexander-Walker,Minnesota Timberwolves,SG,2022-23,5.63,1.75,1.33,10.15
Kyle Guy,Sacramento Kings,SG,2020-21,1.53,0.61,0.56,10.15
Danuel House Jr.,Houston Rockets,SG,2021-22,4.28,2.39,1.06,10.14
KJ Martin,Philadelphia 76ers,SF,2023-24,2.82,1.68,0.66,10.13
Luguentz Dort,Oklahoma City Thunder,SG,2020-21,13.02,3.38,1.57,10.13
Ruben Nembhard Jr.,Cleveland Cavaliers,SG,2021-22,0.34,0.16,0.27,10.12
Juwan Morgan,Utah Jazz,SF,2019-20,0.88,0.71,0.15,10.11
Nicolo Melli,Dallas Mavericks,SF,2020-21,3.14,2.24,0.66,10.11
Justin Holiday,Indiana Pacers,SG,2021-22,11.04,2.76,1.84,10.10
Justise Winslow,Memphis Grizzlies,SG,2020-21,5.39,3.58,1.52,10.10
Mike Muscala,Washington Wizards,PF,2023-24,2.50,1.97,0.61,10.09
Landry Shamet,Washington Wizards,SG,2023-24,6.67,1.27,1.10,10.09
Rajon Rondo,Los Angeles Lakers,SG,2021-22,1.67,1.48,2.03,10.08
Torrey Craig,Denver Nuggets,SF,2019-20,4.32,2.59,0.64,10.08
Gabe Vincent,Miami Heat,SG,2021-22,8.21,1.75,2.92,10.06
Edmond Sumner,Indiana Pacers,SG,2019-20,3.30,1.00,1.20,10.06
Landry Shamet,Brooklyn Nets,SG,2020-21,8.59,1.70,1.50,10.05
Maurice Harkless,New York Knicks,SG,2019-20,6.31,3.08,1.54,10.01
Maxi Kleber,Dallas Mavericks,SF,2023-24,4.24,3.18,1.51,10.00
Dorian Finney-Smith,Dallas Mavericks,SF,2022-23,9.13,4.70,1.48,9.99
Jahmi'us Ramsey,Sacramento Kings,SG,2020-21,1.03,0.26,0.15,9.99
Georges Niang,Philadelphia 76ers,SF,2021-22,9.09,2.64,1.32,9.98
Davion Mitchell,Sacramento Kings,SG,2023-24,4.68,1.17,1.65,9.95
Daishen Nix,Houston Rockets,SG,2021-22,2.33,1.00,1.21,9.95
Wenyen Gabriel,New Orleans Pelicans,SF,2020-21,1.13,0.84,0.17,9.94
Matt Ryan,Minnesota Timberwolves,SF,2022-23,2.08,0.33,0.33,9.94
Ky Bowman,Golden State Warriors,SG,2019-20,6.84,2.47,2.67,9.94
Garrett Temple,Toronto Raptors,SG,2023-24,1.10,0.56,0.35,9.94
Vasilije Micic,Oklahoma City Thunder,SG,2023-24,1.94,0.47,1.49,9.91
R.J. Hampton,Detroit Pistons,SG,2022-23,6.95,2.18,0.91,9.90
David Duke Jr.,Brooklyn Nets,SG,2021-22,2.81,1.81,0.46,9.90
DaQuan Jeffries,Sacramento Kings,SG,2019-20,2.78,1.00,0.39,9.89
Wayne Ellington,Los Angeles Lakers,SG,2021-22,3.78,1.01,0.39,9.88
Chris Duarte,Indiana Pacers,SG,2022-23,7.39,2.35,1.31,9.88
Cam Reddish,Atlanta Hawks,SG,2019-20,10.34,3.66,1.47,9.87
Aleksej Pokusevski,Oklahoma City Thunder,SF,2020-21,8.16,4.71,2.16,9.87
Jarrett Culver,Minnesota Timberwolves,SG,2020-21,3.83,2.21,0.51,9.87
R.J. Hampton,Denver Nuggets,SG,2020-21,1.73,1.35,0.38,9.85
Udoka Azubuike,Utah Jazz,C,2020-21,0.64,0.52,0.00,9.85
Johnny Juzang,Utah Jazz,SG,2023-24,5.54,1.38,0.88,9.85
Christian Koloko,Toronto Raptors,C,2022-23,2.46,2.31,0.42,9.85
Amir Coffey,Los Angeles Clippers,SG,2023-24,5.65,1.80,0.93,9.83
Dylan Windler,Cleveland Cavaliers,SG,2021-22,1.69,1.37,0.52,9.83
Brad Wanamaker,Golden State Warriors,SG,2020-21,4.20,1.50,2.25,9.82
Jordan Bone,Orlando Magic,SG,2020-21,2.55,1.09,0.82,9.82
Jaden Springer,Philadelphia 76ers,SG,2023-24,3.12,1.41,0.85,9.82
Kira Lewis Jr.,New Orleans Pelicans,SG,2020-21,4.97,1.03,1.80,9.81
Jae Crowder,Milwaukee Bucks,SF,2023-24,6.12,3.16,1.29,9.81
Andre Iguodala,Golden State Warriors,SG,2022-23,1.70,1.70,1.90,9.80
Doug McDermott,San Antonio Spurs,SF,2023-24,5.75,1.00,1.19,9.80
Kendrick Nunn,Los Angeles Lakers,SG,2022-23,5.57,1.17,0.72,9.80
Deni Avdija,Washington Wizards,SF,2020-21,6.33,4.85,1.17,9.80
Armoni Brooks,Brooklyn Nets,SG,2023-24,2.33,1.00,0.28,9.79
Austin Rivers,Denver Nuggets,SG,2020-21,8.73,2.33,2.60,9.79
Kyle Guy,Miami Heat,SG,2021-22,2.39,0.55,0.55,9.78
Quentin Grimes,New York Knicks,SG,2021-22,4.44,1.52,0.71,9.78
Al-Farouq Aminu,Orlando Magic,SF,2019-20,4.33,4.83,1.17,9.77
